Article_ID,Date,Source,Title,Content_Snippet,Entity_Mentioned,Sector,Sentiment_Score,Sentiment_Label,Language
36953bb0-4eaf-4553-a795-4de745091026,2022-01-31,Gulf News,Dubai welcomes 4 million tourists in 2022,The law introduced by Federal Authority is expected to boost the tourism sector.,Jumeirah Group,Tourism,0.59,Positive,English
ae9a994f-45d4-470e-bc9e-09242e286257,2020-12-21,Emirates 24/7,.ﻮﻤﻧ ﺭﻮﻄﺗ ﺔﺣﺎﻴﺳ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺕﺍﺭﺎﻘﻋ ﺩﺎﺼﺘﻗﺍ,.ﻕﻮﺳ ﺔﻴﻟﺎﻣ ﺕﺍﺭﺎﻣﻻﺍ ﻉﺎﻄﻗ ﺕﺍﺭﺎﻘﻋ ﺔﺣﺎﻴﺳ ﻉﻭﺮﺸﻣ,DP World,Real Estate,0.44,Positive,Arabic
65b90ad8-a865-4d73-b4a6-d687ddd09c8b,2022-01-11,Zawya,.ﻮﻤﻧ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺭﺎﻤﺜﺘﺳﺍ ﺕﺍﺭﺎﻣﻻﺍ ﺔﻗﺎﻃ ﺔﻴﻟﺎﻣ ﻉﻭﺮﺸﻣ,.ﻮﻤﻧ ﺔﻗﺎﻃ ﺩﺎﺼﺘﻗﺍ ﻉﺎﻄﻗ ﺔﺣﺎﻴﺳ ﺕﺍﺭﺎﻘﻋ ﻉﻭﺮﺸﻣ ﺭﺎﻤﺜﺘﺳﺍ ﺭﻮﻄﺗ,DP World,Real Estate,0.45,Positive,Arabic
f65b20c9-12c8-4324-a15c-0680da06696e,2020-11-07,Dubai Media Office,Dubai South reports steady performance in Q4 results,"According to industry experts, the real estate sector is experiencing a slowdown due to consumer demand.",Dubai South,Real Estate,0.5,Positive,English
6a6aa6a4-9952-4bbd-9cee-f3135775f8ec,2022-11-02,Facebook News Pages,.ﻉﺎﻄﻗ ﺔﺣﺎﻴﺳ ﻮﻤﻧ ﺔﻛﺮﺷ ﺔﻗﺎﻃ ﻉﻭﺮﺸﻣ ﻕﻮﺳ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺔﻴﻟﺎﻣ ﺩﺎﺼﺘﻗﺍ,.ﺔﻴﻟﺎﻣ ﺔﻗﺎﻃ ﻮﻤﻧ ﺭﺎﻤﺜﺘﺳﺍ ﺔﺣﺎﻴﺳ ﻉﻭﺮﺸﻣ,G42,Tech,0.55,Positive,Arabic
bf7bf6df-5026-4859-a565-6b72416edb24,2024-05-14,Emirates 24/7,Emaar reports steady performance in Q2 results,The framework introduced by Federal Authority is expected to modernize the real estate sector.,Emaar,Real Estate,0.52,Positive,English
a9a5cab6-3c23-47b5-ba84-bcfcb2e3727b,2023-05-27,LinkedIn Influencers,New directive to impact Real Estate sector,Emaar has announced a strategic partnership in its latest move to enhance services.,Emaar,Real Estate,0.2,Neutral,English
8446e8a4-b5f7-4a6e-90ec-d7784bd909e3,2020-01-12,Arab News,Dubai Tech sector grows by 3%,The law introduced by Federal Authority is expected to regulate the tech sector.,Souq.com,Tech,0.67,Positive,English
aa3dc88c-5a4a-42d3-b5ae-e6a324e9ccf7,2025-09-10,Arab News,.ﻲﺑﺩ ﺕﺍﺭﺎﻣﻻﺍ ﺔﻴﻟﺎﻣ ﻕﻮﺳ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺕﺍﺭﺎﻘﻋ ﺔﻛﺮﺷ,.ﺔﻛﺮﺷ ﻉﻭﺮﺸﻣ ﺩﺎﺼﺘﻗﺍ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺔﻗﺎﻃ ﻮﻤﻧ ﺔﻴﻟﺎﻣ ﻕﻮﺳ,G42,Tech,0.5,Positive,Arabic
731ec1d2-b3e5-4d13-8d16-fdbcfe3d6eb0,2021-05-12,Arab News,.ﺩﺎﺼﺘﻗﺍ ﺭﺎﻤﺜﺘﺳﺍ ﻮﻤﻧ ﻉﻭﺮﺸﻣ ﺕﺍﺭﺎﻘﻋ ﻲﺑﺩ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺔﻛﺮﺷ ﺕﺍﺭﺎﻣﻻﺍ ﻕﻮﺳ,.ﻲﺑﺩ ﺕﺍﺭﺎﻘﻋ ﻉﺎﻄﻗ ﻉﻭﺮﺸﻣ ﺔﻗﺎﻃ,,,0.2,Neutral,Arabic
d53b8621-279c-4058-8d94-a5fb5eae446d,2021-10-04,The National,Dubai announces new clean initiative,"In a recent interview, Director stated that DEWA will review policies in the coming months.",DEWA,Energy,0.52,Positive,English
ae755804-f378-48e5-8906-596d4a72986f,2025-11-20,Zawya,AI Ministry raises $309 in Series B funding,"In a recent interview, Director stated that AI Ministry will launch new products in the coming months.",AI Ministry,Tech,0.67,Positive,English
71801809-3d08-49a0-a925-b4a099f8142f,2022-11-08,Arab News,Careem partners with government for smart city,"In a recent interview, Analyst stated that Careem will review policies in the coming months.",Careem,Tech,0.61,Positive,English
c107fe6b-ff01-42ba-97da-240669627792,2024-01-17,The National,market conditions drives decline to tourism sector,Dubai Tourism has announced an innovative solution in its latest move to boost growth.,Dubai Tourism,Tourism,0.8,Positive,English
134c73ea-596b-4987-9d92-ffa1fb02b92f,2020-06-27,Emirates 24/7,Nakheel reports mixed results in Q2 results,"According to industry experts, the real estate sector is experiencing strong performance due to consumer demand.",,,-0.17,Neutral,English
77ce8b39-9e6f-4bf4-a91b-c6ab18e2e5cf,2020-06-24,Zawya,Dubai ranked most improved in global tourism index,"According to industry experts, the tourism sector is experiencing rapid growth due to global trends.",Expo 2020,Tourism,0.28,Neutral,English
31555c83-915b-4255-b1a1-6d7af8d87ba8,2022-01-30,Arab News,.ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺔﻗﺎﻃ ﺕﺍﺭﺎﻣﻻﺍ ﺩﺎﺼﺘﻗﺍ ﺔﺣﺎﻴﺳ ﺔﻴﻟﺎﻣ ﻉﺎﻄﻗ ﺔﻛﺮﺷ ﻉﻭﺮﺸﻣ,.ﻉﻭﺮﺸﻣ ﺩﺎﺼﺘﻗﺍ ﺭﻮﻄﺗ ﻉﺎﻄﻗ ﺔﻛﺮﺷ ﻲﺑﺩ ﺭﺎﻤﺜﺘﺳﺍ ﻕﻮﺳ ﺕﺍﺭﺎﻘﻋ,,Tech,0.43,Positive,Arabic
22fff00c-2ebd-40fc-9d04-fce886e8d324,2024-12-12,Dubai Media Office,Dubai South announces new mixed-use project in Palm Jumeirah,Dubai South has announced a major expansion in its latest move to improve sustainability.,Dubai South,Real Estate,0.37,Positive,English
cdb0953b-a170-4d03-870d-f8cbec499d25,2024-05-04,Gulf News,DIFC reports strong growth in annual results,DIFC has announced a strategic partnership in its latest move to boost growth.,DIFC,Finance,0.7,Positive,English
636f86ca-7eef-4ce3-a3a3-c10f478f78ef,2022-06-11,Zawya,AED/bonds prices stabilize amid global trends,"In a recent interview, Analyst stated that DIFC will hire more staff in the coming months.",DIFC,Finance,0.68,Positive,English
298f42f4-e405-41e1-bce9-54009a11675b,2023-10-16,Dubai Chronicle,app launches in UAE with localized content,"According to industry experts, the tech sector is experiencing rapid growth due to technological advancements.",AI Ministry,Tech,0.48,Positive,English
62fd6f38-8cfd-4ce3-b16e-0d1a2964413d,2021-07-15,LinkedIn Influencers,Dubai Tech sector grows by 6%,The law introduced by DIFC is expected to modernize the tech sector.,G42,Tech,0.43,Positive,English
98d06f69-e957-49da-a7f8-85d363bbc161,2024-10-26,Khaleej Times,.ﺕﺍﺭﺎﻘﻋ ﺔﻗﺎﻃ ﺔﻴﻟﺎﻣ ﺔﻛﺮﺷ ﻲﺑﺩ ﺭﻮﻄﺗ ﻕﻮﺳ,.ﺔﻛﺮﺷ ﻉﻭﺮﺸﻣ ﺭﻮﻄﺗ ﺩﺎﺼﺘﻗﺍ ﺔﻗﺎﻃ ﻲﺑﺩ ﻕﻮﺳ,Dubai South,Real Estate,0.19,Neutral,Arabic
e1d11d82-509e-4f96-a236-53ab566a8ca7,2024-05-26,Gulf News,Dubai announces new clean initiative,The policy introduced by UAE Central Bank is expected to modernize the energy sector.,TAQA,Energy,0.76,Positive,English
87c2d2c1-a353-4853-80ec-5b6a5ae3d8c3,2024-06-06,Zawya,Souq.com partners with local startup for digital transformation,government reports show that supply has decreased by 32% compared to last year.,Souq.com,Tech,0.99,Positive,English
d6d44cee-0c1a-4be2-bd00-927c8816a4b2,2021-10-13,WAM (UAE News Agency),.ﻲﺑﺩ ﺔﻴﻟﺎﻣ ﺔﺣﺎﻴﺳ ﻉﺎﻄﻗ ﺩﺎﺼﺘﻗﺍ ﻕﻮﺳ ﺭﻮﻄﺗ ﺭﺎﻤﺜﺘﺳﺍ ﺔﻗﺎﻃ ﻉﻭﺮﺸﻣ,.ﺕﺍﺭﺎﻘﻋ ﻲﺑﺩ ﺔﻛﺮﺷ ﺕﺍﺭﺎﻣﻻﺍ ﺔﻴﻟﺎﻣ ﺔﻗﺎﻃ ﺔﺣﺎﻴﺳ ﻮﻤﻧ ﺭﻮﻄﺗ ﻉﻭﺮﺸﻣ,Dubai South,Real Estate,0.55,Positive,Arabic
afffdec4-2554-4fbf-9c2f-6ae6e4ee3416,2020-06-07,Arab News,DEWA reports strong growth in profit,"In a recent interview, CEO stated that DEWA will invest in R&D in the coming months.",DEWA,Energy,-0.06,Neutral,English
a0eb5151-8c14-43b4-9ddc-36df0632610f,2020-04-06,Arab News,Downtown Dubai emerges as new hotspot for penthouse investments,"In a recent interview, Director stated that Nakheel will invest in R&D in the coming months.",Nakheel,Real Estate,-0.27,Neutral,English
cb3fb1de-b762-450a-8b31-0c8c0a229058,2024-06-01,Arabian Business,.ﻕﻮﺳ ﻲﺑﺩ ﺭﻮﻄﺗ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺕﺍﺭﺎﻘﻋ,.ﻉﻭﺮﺸﻣ ﺩﺎﺼﺘﻗﺍ ﻉﺎﻄﻗ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺕﺍﺭﺎﻣﻻﺍ ﻮﻤﻧ ﺔﺣﺎﻴﺳ ﺕﺍﺭﺎﻘﻋ,Souq.com,Tech,0.76,Positive,Arabic
0b574b42-df81-4b81-8345-14d8594d13a6,2023-02-24,Gulf News,Dubai announces new solar initiative,The framework introduced by Dubai Government is expected to restrict the energy sector.,Masdar,Energy,-0.02,Neutral,English
e3c8ce79-69c1-4526-aa6a-3cf06c1055c3,2025-11-03,Zawya,AI Ministry partners with local startup for digital transformation,The regulation introduced by DIFC is expected to transform the tech sector.,AI Ministry,Tech,0.69,Positive,English
19516d73-bc8d-4f2d-ab0d-71f43bae82a0,2024-04-16,Dubai Chronicle,.ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺔﻛﺮﺷ ﺔﻴﻟﺎﻣ ﻕﻮﺳ ﺩﺎﺼﺘﻗﺍ ﺔﻗﺎﻃ,.ﻲﺑﺩ ﺔﻛﺮﺷ ﻉﺎﻄﻗ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﻕﻮﺳ ﺔﻗﺎﻃ ﺔﻴﻟﺎﻣ ﺩﺎﺼﺘﻗﺍ,DP World,Real Estate,0.47,Positive,Arabic
d7576035-93b3-4e3c-a274-c8aac676677b,2022-07-13,Arab News,AI Ministry partners with government for smart city,AI Ministry has announced a major expansion in its latest move to enhance services.,AI Ministry,Tech,0.64,Positive,English
fa613652-f5d0-4242-99a7-bdb0e2b299e5,2020-04-27,Zawya,Dubai Tech sector grows by 27%,"According to industry experts, the tech sector is experiencing market correction due to government policies.",AI Ministry,Tech,0.3,Neutral,English
806ae3f7-9475-433d-8bc5-7409f566ce5c,2021-01-05,The National,Mashreq Bank launches new service for investors,"According to industry experts, the finance sector is experiencing unprecedented demand due to global trends.",Mashreq Bank,Finance,0.57,Positive,English
cc09f003-a445-4ac0-9d91-f0e29d1af8fa,2022-09-14,LinkedIn Influencers,DEWA signs MoU with government for innovation hub,DEWA has announced a strategic partnership in its latest move to expand market share.,DEWA,Energy,0.09,Neutral,English
828dfe2c-ee40-4590-89c5-e83459f1a1af,2023-11-08,Bloomberg MENA,Dubai South reports significant decline in Q4 results,The framework introduced by UAE Central Bank is expected to modernize the real estate sector.,Dubai South,Real Estate,0.19,Neutral,English
c8b12ad6-a257-44bb-a6a9-9fb5981124db,2023-04-09,Gulf News,New regulation to impact Real Estate sector,DP World has announced a major expansion in its latest move to boost growth.,DP World,Real Estate,0.3,Neutral,English
ef42273d-1cf9-4af9-991f-d95dfea28912,2021-11-14,Dubai Media Office,.ﻉﻭﺮﺸﻣ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺔﺣﺎﻴﺳ ﻉﺎﻄﻗ ﻲﺑﺩ ﻕﻮﺳ ﺕﺍﺭﺎﻘﻋ,.ﻉﺎﻄﻗ ﺕﺍﺭﺎﻣﻻﺍ ﺔﻛﺮﺷ ﻲﺑﺩ ﻮﻤﻧ ﻕﻮﺳ ﺔﻴﻟﺎﻣ ﺭﻮﻄﺗ,,Real Estate,0.37,Positive,Arabic
6cdb1f05-e482-4bb8-a462-5ca5798e6a4a,2025-05-04,Emirates 24/7,New policy to impact Real Estate sector,industry reports show that growth has stabilized by 34% compared to last year.,Nakheel,Real Estate,0.49,Positive,English
a2eed0fb-3cca-4abc-a57e-ee77de405f97,2023-01-09,Arabian Business,Dubai townhouse prices stabilize by 11%,third-party reports show that investment has decreased by 8% compared to last year.,DP World,Real Estate,0.14,Neutral,English
b1b25660-6ac8-4e39-bcff-da46edfe6ad6,2025-02-09,Bloomberg MENA,Mashreq Bank launches new app for HNWIs,Mashreq Bank has announced new regulations in its latest move to improve sustainability.,Mashreq Bank,Finance,0.66,Positive,English
2ca8ddf1-bc76-424c-8c4c-893a865bdb5d,2022-04-28,Twitter Threads,Marriott announces expansion with 5 new properties,"In a recent interview, Spokesperson stated that Jumeirah Group will review policies in the coming months.",Jumeirah Group,Tourism,0.55,Positive,English
b602ac08-70f5-422e-9752-76e3cdb4703f,2022-08-14,Bloomberg MENA,DP World reports strong growth in Q1 results,"According to industry experts, the real estate sector is experiencing strong performance due to global trends.",DP World,Real Estate,0.32,Neutral,English
4846f218-e397-4202-a99e-1ad314a8bd2e,2023-01-18,Twitter Threads,Careem partners with government for innovation hub,The framework introduced by Dubai Government is expected to transform the tech sector.,Careem,Tech,0.21,Neutral,English
ed3be7c9-fd25-4e54-be0c-25136b7b10e7,2025-04-23,Emirates 24/7,DP World announces new commercial project in Downtown Dubai,"According to industry experts, the real estate sector is experiencing rapid growth due to global trends.",DP World,Real Estate,0.4,Positive,English
c6af80dc-6bec-42d1-89ed-12321f1cb38d,2024-06-12,Gulf News,.ﺭﻮﻄﺗ ﺔﻴﻟﺎﻣ ﺔﻗﺎﻃ ﻲﺑﺩ ﺕﺍﺭﺎﻘﻋ ﻉﻭﺮﺸﻣ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ,.ﻉﺎﻄﻗ ﺕﺍﺭﺎﻣﻻﺍ ﺔﻗﺎﻃ ﺭﺎﻤﺜﺘﺳﺍ ﻕﻮﺳ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺭﻮﻄﺗ ﻉﻭﺮﺸﻣ,Careem,Tech,0.95,Positive,Arabic
b20fcd13-65de-4f0f-86d1-6b03c2200e55,2022-12-10,Emirates 24/7,TAQA reports strong growth in profit,The policy introduced by UAE Central Bank is expected to restrict the energy sector.,TAQA,Energy,0.44,Positive,English
e998078b-56c9-4563-aacf-d87f4c55f005,2025-04-24,Bloomberg MENA,platform launches in UAE with Arabic support,The policy introduced by DIFC is expected to regulate the tech sector.,G42,Tech,0.74,Positive,English
69f92c8d-309e-4708-83a0-bc32417a5e7e,2025-08-06,Gulf News,DP World announces new mega project in Dubai Marina,The framework introduced by Federal Authority is expected to regulate the real estate sector.,DP World,Real Estate,0.32,Neutral,English
26727c7c-5cdd-4538-9794-130375507892,2024-04-21,Dubai Chronicle,New IoT initiative launched by Careem,Careem has announced new regulations in its latest move to improve sustainability.,Careem,Tech,0.99,Positive,English
0d924436-806b-416c-a8a4-b59e51a40b88,2023-07-26,WAM (UAE News Agency),app launches in UAE with Arabic support,industry reports show that growth has decreased by 48% compared to last year.,G42,Tech,0.45,Positive,English
2f02a467-4027-41be-9a53-a8386abd4046,2023-05-10,WAM (UAE News Agency),Dubai apartment prices stabilize by 20%,"According to industry experts, the real estate sector is experiencing market correction due to government policies.",DP World,Real Estate,0.15,Neutral,English
98c17ce5-1d32-495f-8aa1-0f4eff623039,2025-12-21,Khaleej Times,New AI to reduce water by 3%,industry reports show that supply has increased by 38% compared to last year.,DEWA,Energy,0.44,Positive,English
c973ce25-e452-4dd5-8ede-8389ef2c8816,2021-12-04,Khaleej Times,New blockchain initiative launched by Careem,internal reports show that demand has increased by 18% compared to last year.,Careem,Tech,1.0,Positive,English
0a7386e4-2cd6-4027-b401-9b266d5667eb,2025-05-25,Twitter Threads,Mashreq Bank launches new service for HNWIs,"According to industry experts, the finance sector is experiencing unprecedented demand due to consumer demand.",,,0.59,Positive,English
27361589-932e-4fe7-be49-c2325ac75a14,2022-05-29,Arab News,New cloud to reduce carbon by 21%,"In a recent interview, Minister stated that TAQA will review policies in the coming months.",TAQA,Energy,0.58,Positive,English
7c5ec94f-e14c-4278-aa06-cebbe4e658a9,2024-11-01,Dubai Media Office,Dubai townhouse prices drop by 29%,"In a recent interview, Director stated that DP World will invest in R&D in the coming months.",DP World,Real Estate,0.34,Positive,English
1b72106a-3317-455c-9294-92397614ceef,2024-03-04,Arab News,Dubai penthouse prices fluctuate by 13%,"According to industry experts, the real estate sector is experiencing rapid growth due to global trends.",Dubai South,Real Estate,0.19,Neutral,English
92c9e6d9-6663-4906-aae6-07b40e5b58ad,2024-03-10,Bloomberg MENA,Dubai Finance sector sees stabilize in profit,Dubai Islamic Bank has announced record profits in its latest move to regulate the market.,Dubai Islamic Bank,Finance,0.64,Positive,English
74faba08-be72-4215-9089-3023be2699e8,2021-02-22,Arab News,Emaar reports strong growth in Q3 results,government reports show that demand has stabilized by 47% compared to last year.,Emaar,Real Estate,0.4,Positive,English
fcd08bd3-75ec-404b-b63b-28bc3a856c8b,2025-07-13,Zawya,Dubai South announces new residential project in Business Bay,Dubai South has announced new regulations in its latest move to regulate the market.,,Real Estate,0.26,Neutral,English
e7dbbfbb-ce3b-439c-ab44-90088b063efd,2021-10-03,Gulf News,Energy sector to invest $278 in innovation hub,"According to industry experts, the energy sector is experiencing strong performance due to technological advancements.",TAQA,Energy,1.0,Positive,English
1318dbeb-e620-4439-96a3-0ddf24167446,2023-09-02,Arab News,DIFC reports significant decline in annual results,DIFC has announced an innovative solution in its latest move to boost growth.,DIFC,Finance,0.47,Positive,English
544ab05e-6557-48b9-8cd8-7219725c3c6c,2020-02-04,Arab News,DP World announces new residential project in Dubai Hills,industry reports show that demand has stabilized by 5% compared to last year.,DP World,Real Estate,0.48,Positive,English
f7ba62b4-327c-43cf-ba34-a801d177c0a6,2023-03-23,Emirates 24/7,New regulation to impact Real Estate sector,industry reports show that prices has increased by 32% compared to last year.,Dubai South,Real Estate,-0.19,Neutral,English
9394818e-9abd-4061-b149-64e7b2607b25,2021-10-03,Arabian Business,Dubai South reports steady performance in Q2 results,"In a recent interview, CEO stated that Dubai South will review policies in the coming months.",Dubai South,Real Estate,0.83,Positive,English
c8bf5501-4720-4530-b9e3-a2829b09c15f,2025-05-08,Dubai Chronicle,Dubai Islamic Bank reports steady performance in annual results,Dubai Islamic Bank has announced an innovative solution in its latest move to expand market share.,Dubai Islamic Bank,Finance,0.55,Positive,English
377362c1-db19-4462-a478-070462b890dd,2023-07-31,Facebook News Pages,Nakheel reports record results in Q2 results,industry reports show that demand has fluctuated by 45% compared to last year.,Nakheel,Real Estate,0.44,Positive,English
f6f2830f-c421-43c2-9507-8570d3e11579,2023-08-17,Arab News,.ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﻲﺑﺩ ﺔﻗﺎﻃ ﺔﻴﻟﺎﻣ ﺩﺎﺼﺘﻗﺍ ﻉﺎﻄﻗ,.ﺕﺍﺭﺎﻣﻻﺍ ﺔﻛﺮﺷ ﺭﺎﻤﺜﺘﺳﺍ ﺕﺍﺭﺎﻘﻋ ﺭﻮﻄﺗ ﻮﻤﻧ,DIFC,Finance,0.57,Positive,Arabic
eb2d7692-dcd5-4e58-9f9d-2f5d9daf3094,2024-05-11,Gulf News,.ﻉﻭﺮﺸﻣ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺭﺎﻤﺜﺘﺳﺍ ﻮﻤﻧ ﻕﻮﺳ ﺭﻮﻄﺗ ﺔﺣﺎﻴﺳ ﺔﻗﺎﻃ,.ﻲﺑﺩ ﺩﺎﺼﺘﻗﺍ ﻉﻭﺮﺸﻣ ﺔﻛﺮﺷ ﺕﺍﺭﺎﻘﻋ ﺕﺍﺭﺎﻣﻻﺍ ﺔﺣﺎﻴﺳ ﻕﻮﺳ ﺭﺎﻤﺜﺘﺳﺍ ﺔﻴﻟﺎﻣ,G42,Tech,1.0,Positive,Arabic
58feb340-ac78-4a26-9640-d1cb19c05141,2022-06-03,The National,New law to impact Real Estate sector,"In a recent interview, Minister stated that Emaar will review policies in the coming months.",Emaar,Real Estate,0.45,Positive,English
0630fd67-631a-4fbd-9480-9a782636fb1b,2023-12-26,The National,.ﻲﺑﺩ ﻮﻤﻧ ﺭﻮﻄﺗ ﺕﺍﺭﺎﻣﻻﺍ ﺔﻴﻟﺎﻣ ﺔﻗﺎﻃ,.ﺔﺣﺎﻴﺳ ﺔﻗﺎﻃ ﻉﺎﻄﻗ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺩﺎﺼﺘﻗﺍ ﺭﻮﻄﺗ ﺕﺍﺭﺎﻣﻻﺍ ﺔﻴﻟﺎﻣ,Emaar,Real Estate,0.49,Positive,Arabic
01e2162f-b26c-48ad-aa65-c5224a9f9a18,2021-02-26,Khaleej Times,Dubai Islamic Bank announces revision to investment,"According to industry experts, the finance sector is experiencing strong performance due to consumer demand.",Dubai Islamic Bank,Finance,0.64,Positive,English
9630a7ff-5d62-48a4-b235-88aba4243c5a,2021-07-29,Arab News,app launches in UAE with enhanced security,Careem has announced a major expansion in its latest move to regulate the market.,Careem,Tech,0.54,Positive,English
84904164-91e5-4960-9e6e-6bbcf578ffd2,2025-03-25,Emirates 24/7,New law to impact Real Estate sector,"In a recent interview, Analyst stated that DP World will hire more staff in the coming months.",DP World,Real Estate,0.31,Neutral,English
22ef264c-65a4-4bf7-b29d-ed59f086f4e0,2025-12-06,Twitter Threads,Nakheel announces new commercial project in Palm Jumeirah,third-party reports show that prices has stabilized by 30% compared to last year.,Nakheel,Real Estate,0.33,Neutral,English
406559ca-f816-4527-9628-16ea7ece099b,2021-10-16,Gulf News,New cloud to reduce water by 14%,third-party reports show that prices has stabilized by 17% compared to last year.,,,0.92,Positive,English
3589760a-3c4d-477e-a48a-20826d10d29d,2021-02-19,The National,Dubai townhouse prices surge by 12%,"In a recent interview, Minister stated that DP World will invest in R&D in the coming months.",DP World,Real Estate,0.44,Positive,English
3d81db18-a4c3-43a5-a25b-699e038914d1,2022-03-25,Gulf News,Dubai Hills emerges as new hotspot for townhouse investments,"In a recent interview, Analyst stated that Dubai South will hire more staff in the coming months.",Dubai South,Real Estate,0.23,Neutral,English
068a01c8-1e93-42ae-8c02-66986a696c6c,2020-06-22,Gulf News,Dubai Tech sector grows by 3%,third-party reports show that prices has fluctuated by 44% compared to last year.,G42,Tech,0.18,Neutral,English
7b6c73e3-22a3-4d8d-a762-b0b81bf67fcb,2020-06-21,Arabian Business,.ﺔﻛﺮﺷ ﻉﻭﺮﺸﻣ ﻲﺑﺩ ﺭﻮﻄﺗ ﺔﻴﻟﺎﻣ ﺩﺎﺼﺘﻗﺍ ﺔﺣﺎﻴﺳ ﻕﻮﺳ ﺭﺎﻤﺜﺘﺳﺍ ﺕﺍﺭﺎﻣﻻﺍ,.ﺭﻮﻄﺗ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﻉﻭﺮﺸﻣ ﻕﻮﺳ ﺕﺍﺭﺎﻣﻻﺍ ﺔﻛﺮﺷ ﻮﻤﻧ ﺔﺣﺎﻴﺳ ﺔﻴﻟﺎﻣ ﺕﺍﺭﺎﻘﻋ,Mashreq Bank,Finance,-0.07,Neutral,Arabic
2b00e459-110b-41ba-94b8-2e47d85f3c05,2025-03-01,Emirates 24/7,.ﺭﻮﻄﺗ ﺕﺍﺭﺎﻣﻻﺍ ﻉﻭﺮﺸﻣ ﺩﺎﺼﺘﻗﺍ ﺭﺎﻤﺜﺘﺳﺍ,.ﺕﺍﺭﺎﻣﻻﺍ ﺔﻛﺮﺷ ﺭﺎﻤﺜﺘﺳﺍ ﺔﺣﺎﻴﺳ ﻮﻤﻧ ﺩﺎﺼﺘﻗﺍ ﻉﻭﺮﺸﻣ ﺔﻴﻟﺎﻣ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺔﻗﺎﻃ,Mashreq Bank,Finance,0.55,Positive,Arabic
06b3b8c7-2ea8-4a0a-a6df-e86214ed891b,2024-12-24,Arabian Business,Dubai Tech sector grows by 9%,Souq.com has announced record profits in its latest move to enhance services.,Souq.com,Tech,0.68,Positive,English
1c31229a-4f82-4344-9307-8fc57d4d4c1c,2021-10-26,Twitter Threads,Dubai Islamic Bank announces update to licensing,The policy introduced by Federal Authority is expected to modernize the finance sector.,Dubai Islamic Bank,Finance,1.0,Positive,English
660f8f40-75e8-454f-8eba-f1e574a5ba97,2021-02-15,Zawya,Downtown Dubai emerges as new hotspot for penthouse investments,The policy introduced by Dubai Government is expected to boost the real estate sector.,Dubai South,Real Estate,0.37,Positive,English
eda3abff-7b35-42cc-925c-3f4a8a855866,2025-12-10,Emirates 24/7,.ﺭﻮﻄﺗ ﻲﺑﺩ ﺔﻴﻟﺎﻣ ﻮﻤﻧ ﻕﻮﺳ,.ﺕﺍﺭﺎﻘﻋ ﺭﺎﻤﺜﺘﺳﺍ ﺔﻛﺮﺷ ﻮﻤﻧ ﻉﺎﻄﻗ,Dubai South,Real Estate,0.4,Positive,Arabic
